(316, 'BU', 'SAS Norway', '', '', 0, 'AmadeusProvider', 'true'),
(317, 'BV', 'Blue Panorama Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(318, 'BV1', 'Blu Express', '', '', 0, 'TravelFusion2Provider', 'true'),
(319, 'BW', 'Caribbean Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(320, 'BX', 'Air Busan', '', '', 0, 'AmadeusProvider', 'true'),
(321, 'BY', 'Thomsonfly', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(322, 'BZ', 'Keystone Air Service', '', '', 0, 'AmadeusProvider', 'false'),
(323, 'C0', 'Centralwings', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(324, 'C1', 'Tectimes Sudamerica', '', '', 0, 'AmadeusProvider', 'false'),
(325, 'C2', 'Ceiba Intercontinental', '', '', 0, 'AmadeusProvider', 'false'),
(326, 'C3', 'Contact Air', '', '', 0, 'AmadeusProvider', 'false'),
(327, 'C4', 'Alma De Mexico', '', '', 0, 'AmadeusProvider', 'true'),
(328, 'C5', 'Champlain Enterprises', '', '', 0, 'AmadeusProvider', 'false'),
(329, 'C6', 'Canjet Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(330, 'C7', 'Rla Rico Linhas Areas', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(331, 'C8', 'Nacair Lp', '', '', 0, 'AmadeusProvider', 'false'),
(332, 'C9', 'Cirrus Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(333, 'CA', 'Air China', '', '', 0, 'AmadeusProvider', 'true'),
(334, 'CB', 'Scotairways', '', '', 0, 'AmadeusProvider', 'true'),
(335, 'CC', 'Macair Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(336, 'CD', 'Alliance Air', '', '', 0, 'AmadeusProvider', 'false'),
(337, 'CE', 'Chalair', '', '', 0, 'AmadeusProvider', 'true'),
(338, 'CF', 'City Airline', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(339, 'CG', 'Airlines PNG', '', '', 0, 'AmadeusProvider', 'true'),
(340, 'CH', 'Bemidji Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(341, 'CI', 'China Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(342, 'CJ', 'BA Cityflyer', '', '', 0, 'AmadeusProvider', 'false'),
(343, 'CK', 'China Cargo Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(344, 'CL', 'Lufthansa Cityline', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(345, 'CM', 'Copa Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(346, 'CN', 'Grand China Air', '', '', 0, 'AmadeusProvider', 'false'),
(347, 'CO', 'Continental Airlines', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(348, 'CP', 'Compass Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(349, 'CQ', 'Czech Connect Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(350, 'CR', 'Oag Worldwide', '', '', 0, 'AmadeusProvider', 'false'),
(351, 'CS', 'Continental Micronesia', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(352, 'CT', 'Air One Cityliner', '', '', 0, 'AmadeusProvider', 'true'),
(353, 'CU', 'Cubana De Aviacion', '', '', 0, 'AmadeusProvider', 'true'),
(354, 'CV', 'Air Chathams', '', '', 0, 'AmadeusProvider', 'false'),
(355, 'CW', 'Air Marshall Islands', '', '', 0, 'AmadeusProvider', 'true'),
(356, 'CX', 'Cathay Pacific', '', '', 0, 'AmadeusProvider', 'true'),
(357, 'CY', 'Cyprus Airways', '', '', 0, 'AmadeusProvider', 'true'),
(358, 'CZ', 'China Southern Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(359, 'D2', 'Severstal Aircompany', '', '', 0, 'AmadeusProvider', 'true'),
(360, 'D3', 'Daallo Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(361, 'D4', 'Alidaunia S.R.L.', '', '', 0, 'AmadeusProvider', 'false'),
(362, 'D5', 'Dauair', '', '', 0, 'AmadeusProvider', 'false'),
(363, 'D6', 'Inter Air', '', '', 0, 'AmadeusProvider', 'true'),
(364, 'D7', 'Airasia X', '', '', 0, 'AmadeusProvider', 'true'),
(365, 'D8', 'Djibouti Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(366, 'D9', 'Jsc Donavia', '', '', 0, 'AmadeusProvider', 'true'),
(367, 'DA', 'Air Georgia', '', '', 0, 'AmadeusProvider', 'false'),
(368, 'DB', 'Brit Air', '', '', 0, 'AmadeusProvider', 'true'),
(369, 'DC', 'Golden Air', '', '', 0, 'AmadeusProvider', 'true'),
(370, 'DD', 'Nok Air', '', '', 0, 'AmadeusProvider', 'false'),
(371, 'DE', 'Condor', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(372, 'DF', 'Aerolineas De Baleares', '', '', 0, 'AmadeusProvider', 'false'),
(373, 'DG', 'South East Asian Airline', '', '', 0, 'AmadeusProvider', 'false'),
(374, 'DH', 'Independence Air', '', '', 0, 'AmadeusProvider', 'false'),
(375, 'DI', 'DBA', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(376, 'DJ', 'Virgin Australia', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(377, 'DK', 'Eastland Air', '', '', 0, 'AmadeusProvider', 'false'),
(378, 'DL', 'Delta', '', '', 0, 'AmadeusProvider', 'true'),
(379, 'DM', 'Sterling Blue', '', '', 0, 'AmadeusProvider', 'false'),
(380, 'DN', 'Senegal Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(381, 'DO', 'Air Vallee', '', '', 0, 'AmadeusProvider', 'true'),
(382, 'DP', 'First Choice Airways', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(383, 'DQ', 'Coastal Air Transport', '', '', 0, 'AmadeusProvider', 'false'),
(384, 'DR', 'Air Link', '', '', 0, 'AmadeusProvider', 'true'),
(385, 'DS', 'Easyjet Switzerland', '', '', 0, 'AmadeusProvider', 'false'),
(386, 'DT', 'Taag', '', '', 0, 'AmadeusProvider', 'true'),
(387, 'DU', 'Hemus Air', '', '', 0, 'AmadeusProvider', 'true'),
(388, 'DV', 'Jsc Aircompany Scat', '', '', 0, 'AmadeusProvider', 'true'),
(389, 'DW', 'Aero-Charter', '', '', 0, 'AmadeusProvider', 'false'),
(390, 'DX', 'Danish Air Transport', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(391, 'DY', 'Norwegian Air Shuttle', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(392, 'DZ', 'JSC Starline', '', '', 0, 'AmadeusProvider', 'false'),
(393, 'E0', 'Eos Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(394, 'E2', 'Kampuchea Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(395, 'E3', 'Domodedovo Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(396, 'E4', 'Elysian Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(397, 'E5', 'Samara Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(398, 'E6', 'Bringer Air Cargo', '', '', 0, 'AmadeusProvider', 'true'),
(399, 'E7', 'Fly European', '', '', 0, 'AmadeusProvider', 'false'),
(400, 'E8', 'Jsc Semeyavia', '', '', 0, 'AmadeusProvider', 'true'),
(401, 'E9', 'Pan Am Clipper Conx', '', '', 0, 'AmadeusProvider', 'false'),
(402, 'EA', 'Operador Aereo Andalus', '', '', 0, 'AmadeusProvider', 'true'),
(403, 'EB', 'Pullmantur Air', '', '', 0, 'AmadeusProvider', 'false'),
(404, 'EC', 'Openskies', '', '', 0, 'AmadeusProvider', 'false'),
(405, 'ED', 'Air Dominicana', '', '', 0, 'AmadeusProvider', 'true'),
(406, 'EE', 'Aero Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(407, 'EF', 'Far Eastern Air Transport', '', '', 0, 'AmadeusProvider', 'true'),
(408, 'EG', 'Japan Asia Airways', '', '', 0, 'AmadeusProvider', 'true'),
(409, 'EH', 'Air Nippon Network', '', '', 0, 'AmadeusProvider', 'false'),
(410, 'EI', 'Aer Lingus', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(411, 'EJ', 'New England Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(412, 'EK', 'Emirates', '', '', 0, 'AmadeusProvider', 'true'),
(413, 'EL', 'Air Nippon', '', '', 0, 'AmadeusProvider', 'true'),
(414, 'EM', 'Aero Benin', '', '', 0, 'AmadeusProvider', 'false'),
(415, 'EN', 'Air Dolomiti', '', '', 0, 'AmadeusProvider', 'true'),
(416, 'EO', 'Hewa Bora Airways', '', '', 0, 'AmadeusProvider', 'true'),
(417, 'EP', 'Iran Aseman Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(418, 'EQ', 'Tame', '', '', 0, 'AmadeusProvider', 'false'),
(419, 'ER', 'Air East', '', '', 0, 'AmadeusProvider', 'false'),
(420, 'ET', 'Ethiopian', '', '', 0, 'AmadeusProvider', 'true'),
(421, 'EU', 'United Eagle Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(422, 'EV', 'Atlantic Southeast', '', '', 0, 'AmadeusProvider', 'false'),
(424, 'EY', 'Etihad', '', '', 15, 'AmadeusProvider', 'true'),
(425, 'EZ', 'Sun Air of Scandinavia', '', '', 0, 'AmadeusProvider', 'false'),
(426, 'F1', 'Farelogix', '', '', 0, 'AmadeusProvider', 'false'),
(427, 'F3', 'Skyking', '', '', 0, 'AmadeusProvider', 'false'),
(428, 'F4', 'Albarka Air Services Ltd', '', '', 0, 'AmadeusProvider', 'false'),
(429, 'F5', 'Cosmic Air', '', '', 0, 'AmadeusProvider', 'false'),
(430, 'F6', 'Faroejet', '', '', 0, 'AmadeusProvider', 'false'),
(431, 'F7', 'Darwin Airlines Sa', '', '', 0, 'AmadeusProvider;TravelFusionProvider', 'true'),
(432, 'F70', 'Flybaboo', '', '', 0, 'TravelFusionProvider', 'true'),
(433, 'F8', 'Freedom Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(434, 'F9', 'Frontier Airlines', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(435, 'FA', 'Airlink Airways Limited', '', '', 0, 'AmadeusProvider', 'false'),
(436, 'FB', 'Bulgaria Air', '', '', 0, 'AmadeusProvider', 'true'),
(437, 'FC', 'Finncomm Airlines', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(438, 'FD', 'Thai Airasia', '', '', 0, 'AmadeusProvider', 'true'),
(439, 'FE', 'Primaris Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(440, 'FG', 'Ariana Afghan Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(441, 'FH', 'Futura International', '', '', 0, 'AmadeusProvider', 'false'),
(442, 'FI', 'Icelandair', '', '', 0, 'AmadeusProvider', 'true'),
(443, 'FJ', 'Air Pacific', '', '', 0, 'AmadeusProvider', 'true'),
(444, 'FK', 'Keewatin Air', '', '', 0, 'AmadeusProvider', 'false'),
(445, 'FL', 'Airtran Airways', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(446, 'FM', 'Shanghai Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(447, 'FN', 'Regional Air Lines', '', '', 0, 'AmadeusProvider', 'true'),
(448, 'FO', 'Felix Airways', '', '', 0, 'AmadeusProvider', 'true'),
(449, 'FP', 'Freedom Air', '', '', 0, 'AmadeusProvider', 'false'),
(450, 'FQ', 'Brindabella Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(451, 'FR', 'Ryanair', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(452, 'FS', 'Itali Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(453, 'FT', 'Siem Reap Airways Intl', '', '', 0, 'AmadeusProvider', 'true'),
(454, 'FV', 'Rossiya-Russian Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(455, 'FW', 'Ibex Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(456, 'FX', 'Fedex', '', '', 0, 'AmadeusProvider', 'false'),
(457, 'FY', 'FireFly', '', '', 0, 'AmadeusProvider', 'false'),
(458, 'FZ', 'Flydubai', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(459, 'G0', 'Ghana Intl Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(460, 'G2', 'South East European Air', '', '', 0, 'AmadeusProvider', 'true'),
(461, 'G3', 'Vrg Linhas Aereas', '', '', 0, 'AmadeusProvider', 'true'),
(462, 'G31', 'Gol', '', '', 0, 'TravelFusion2Provider', 'true'),
(463, 'G4', 'Allegiant Air', '', '', 0, 'AmadeusProvider', 'false'),
(464, 'G5', 'China Express Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(465, 'G6', 'Angkor Airways', '', '', 0, 'AmadeusProvider', 'false'),
(466, 'G7', 'Gojet Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(467, 'G8', 'Go Airlines', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(468, 'G9', 'Air Arabia', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(469, 'GA', 'Garuda Indonesia', '', '', 0, 'AmadeusProvider', 'true'),
(470, 'GC', 'Gambia Intl Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(471, 'GE', 'Transasia Airways', '', '', 0, 'AmadeusProvider', 'true'),
(472, 'GF', 'Gulf Air', '', '', 0, 'AmadeusProvider', 'true'),
(473, 'GH', 'Globus Llc', '', '', 0, 'AmadeusProvider', 'true'),
(474, 'GI', 'Itek Air', '', '', 0, 'AmadeusProvider', 'true'),
(475, 'GJ', 'Eurofly', '', '', 0, 'AmadeusProvider', 'true'),
(476, 'GK', 'Go One Airways', '', '', 0, 'AmadeusProvider', 'false'),
(477, 'GL', 'Air Greenland', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(478, 'GM', 'Air Slovakia', '', '', 0, 'AmadeusProvider', 'false'),
(479, 'GN', 'Air Gabon', '', '', 0, 'AmadeusProvider', 'false'),
(480, 'GO', 'Go', '', '', 0, 'AmadeusProvider', 'false'),
(481, 'GP', 'Gadair European Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(482, 'GQ', 'Sky Express', '', '', 0, 'AmadeusProvider', 'false'),
(483, 'GR', 'Aurigny Air Services', '', '', 0, 'AmadeusProvider', 'true'),
(484, 'GS', 'Tianjin Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(485, 'GT', 'GB Airways', '', '', 0, 'AmadeusProvider', 'true'),
(486, 'GU', 'Aviateca', '', '', 0, 'AmadeusProvider', 'true'),
(487, 'GV', 'Grant Aviation', '', '', 0, 'AmadeusProvider', 'false'),
(488, 'GW', 'Kuban Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(489, 'GX', 'Primera Air', '', '', 0, 'AmadeusProvider', 'true'),
(490, 'GY', 'Gabon Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(491, 'GZ', 'Air Rarotonga', '', '', 0, 'AmadeusProvider', 'false'),
(492, 'H1', 'Hahn Air', '', '', 0, 'AmadeusProvider', 'false'),
(493, 'H2', 'Sky Airline', '', '', 0, 'AmadeusProvider', 'true'),
(494, 'H3', 'Harbour Air Seaplanes', '', '', 0, 'AmadeusProvider', 'true'),
(495, 'H4', 'Heli Securite', '', '', 0, 'AmadeusProvider', 'true'),
(496, 'H5', 'Hola Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(497, 'H6', 'Hageland Aviation', '', '', 0, 'AmadeusProvider', 'false'),
(498, 'H7', 'Eagle Air', '', '', 0, 'AmadeusProvider', 'false'),
(499, 'H8', 'Dalavia', '', '', 0, 'AmadeusProvider', 'true'),
(500, 'H9', 'Pegasus Airlines', '', '', 0, 'AmadeusProvider;PegasusProvider', 'true'),
(501, 'HA', 'Hawaiian Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(502, 'HB', 'Homer Air', '', '', 0, 'AmadeusProvider', 'false'),
(503, 'HC', 'Aero-Tropics', '', '', 0, 'AmadeusProvider', 'false'),
(504, 'HD', 'Hokkaido International', '', '', 0, 'AmadeusProvider', 'false'),
(505, 'HE', 'LGW Luftfahrtges Walter', '', '', 0, 'AmadeusProvider', 'true'),
(506, 'HF', 'Hapagfly', '', '', 0, 'AmadeusProvider', 'true'),
(507, 'HG', 'Niki', '', '', 0, 'AmadeusProvider', 'true'),
(508, 'HH', 'Taban Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(509, 'HI', 'Papillon Airways', '', '', 0, 'AmadeusProvider', 'false'),
(510, 'HJ', 'Hellas Jet', '', '', 0, 'AmadeusProvider', 'false'),
(511, 'HK', 'Yangon Airways Limited', '', '', 0, 'AmadeusProvider', 'false'),
(512, 'HM', 'Air Seychelles', '', '', 0, 'AmadeusProvider', 'true'),
(513, 'HN', 'Proteus Helicopteres', '', '', 0, 'AmadeusProvider', 'false'),
(514, 'HO', 'Juneyao Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(515, 'HP', 'America West Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(516, 'HQ', 'Harmony Airways', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(517, 'HR', 'Hahn Air', '', '', 0, 'AmadeusProvider', 'true'),
(518, 'HS', 'Svenska Direktflyg Ab', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(519, 'HT', 'Hellenic Imperial Airways', '', '', 0, 'AmadeusProvider', 'true'),
(520, 'HU', 'Hainan Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(521, 'HV', 'Transavia Airlines', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(522, 'HW', 'North Wright Air', '', '', 0, 'AmadeusProvider', 'true'),
(523, 'HW0', 'Iceland Express', '', '', 0, 'ERetailWebFareProvider;TravelFusion2Provider', 'true'),
(524, 'HX', 'Hong Kong Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(525, 'HY', 'Uzbekistan Airways', '', '', 0, 'AmadeusProvider', 'true'),
(526, 'HZ', 'SAT Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(527, 'I1', 'Cts Viaggi', '', '', 0, 'AmadeusProvider', 'false'),
(528, 'I2', 'Munich Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(529, 'I3', 'Ivoirienne De Transport', '', '', 0, 'AmadeusProvider', 'false'),
(530, 'I4', 'Interstate Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(531, 'I5', 'Sn Air Mali', '', '', 0, 'AmadeusProvider', 'true'),
(532, 'I6', 'Mexicana Link', '', '', 0, 'AmadeusProvider', 'true'),
(533, 'I7', 'Paramount Airways', '', '', 0, 'AmadeusProvider', 'true'),
(534, 'I8', 'Indonesia Air Transport', '', '', 0, 'AmadeusProvider', 'true'),
(535, 'I9', 'Air Italy', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(536, 'IA', 'Iraqi Airways', '', '', 0, 'AmadeusProvider', 'false'),
(537, 'IB', 'Iberia', '', '', 0, 'AmadeusProvider', 'true'),
(538, 'IC', 'Nacil Indian Airline', '', '', 0, 'AmadeusProvider', 'true'),
(539, 'ID', 'Interlink Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(540, 'IE', 'Solomon Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(541, 'IF', 'Islas Airways', '', '', 0, 'AmadeusProvider', 'true'),
(542, 'IG', 'Meridiana', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'true'),
(543, 'IH', 'Falcon Air', '', '', 0, 'AmadeusProvider', 'true'),
(544, 'II', 'IBC Airways Inc', '', '', 0, 'AmadeusProvider', 'false'),
(545, 'IK', 'Imair Airline', '', '', 0, 'AmadeusProvider', 'true'),
(546, 'IL', 'Lankair Private Limited', '', '', 0, 'AmadeusProvider', 'false'),
(547, 'IM', 'Menajet Lebanon', '', '', 0, 'AmadeusProvider', 'false'),
(548, 'IN', 'Macedonian Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(549, 'IO', 'Indochina Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(550, 'IP', 'Atyrau Aue Joly', '', '', 0, 'AmadeusProvider', 'true'),
(551, 'IQ', 'Augsburg Airways', '', '', 0, 'AmadeusProvider', 'false'),
(552, 'IR', 'Iran Air', '', '', 0, 'AmadeusProvider', 'true'),
(553, 'IS', 'Island Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(554, 'IT', 'Kingfisher Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(555, 'IU', 'Hevi Lift', '', '', 0, 'AmadeusProvider', 'false'),
(556, 'IV', 'Wind Jet', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(557, 'IW', 'Wings Air', '', '', 0, 'AmadeusProvider', 'false'),
(558, 'IX', 'Air India Charters', '', '', 0, 'AmadeusProvider', 'false'),
(559, 'IY', 'Yemenia Yemen Airways', '', '', 0, 'AmadeusProvider', 'true'),
(560, 'IZ', 'Arkia', '', '', 0, 'AmadeusProvider', 'true'),
(561, 'J0', 'Jetlink Express', '', '', 0, 'AmadeusProvider', 'true'),
(562, 'J2', 'Azerbaijan Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(563, 'J3', 'Northwestern Air Lease', '', '', 0, 'AmadeusProvider', 'true'),
(564, 'J4', 'Jet For You', '', '', 0, 'AmadeusProvider', 'true'),
(565, 'J5', 'Alaska Seaplane Service', '', '', 0, 'AmadeusProvider', 'false'),
(566, 'J6', 'Cruiser Linhas Aereas', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(567, 'J7', 'Centre-Avia Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(568, 'J8', 'Berjaya Air', '', '', 0, 'AmadeusProvider', 'true'),
(569, 'J9', 'Jazeera Airways', '', '', 0, 'AmadeusProvider;TravelFusionProvider', 'true'),
(570, 'JA', 'B H Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(571, 'JB', 'Helijet International', '', '', 0, 'AmadeusProvider', 'true'),
(572, 'JC', 'Jal Express', '', '', 0, 'AmadeusProvider', 'false'),
(573, 'JD', 'Deer Jet', '', '', 0, 'AmadeusProvider', 'false'),
(574, 'JE', 'Tulca', '', '', 0, 'AmadeusProvider', 'true'),
(575, 'JE0', 'Mango', '', '', 0, 'ERetailWebFareProvider;TravelFusionProvider', 'true'),
(576, 'JF', 'L.A.B. Flying Service', '', '', 0, 'AmadeusProvider', 'false'),
(577, 'JH', 'Fuji Dream Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(578, 'JI', 'Eastern Caribbean Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(579, 'JJ', 'Tam ', '', '', 0, 'AmadeusProvider', 'true'),
(580, 'JK', 'Spanair', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(581, 'JL', 'Japan Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(582, 'JM', 'Air Jamaica', '', '', 0, 'AmadeusProvider', 'true'),
(583, 'JN', 'XL Airways', '', '', 0, 'ERetailWebFareProvider;TravelFusion2Provider', 'false'),
(584, 'JO', 'Jalways', '', '', 0, 'AmadeusProvider', 'true'),
(585, 'JP', 'Adria Airways', '', '', 0, 'AmadeusProvider', 'true'),
(586, 'JQ', 'Jetstar', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(587, 'JR', 'Joy Air', '', '', 0, 'AmadeusProvider', 'true'),
(588, 'JS', 'Air Koryo', '', '', 0, 'AmadeusProvider', 'false'),
(589, 'JT', 'Lion Airlines', '', '', 0, 'AmadeusProvider;TravelFusion2Provider', 'false'),
(590, 'JU', 'Jat Airways', '', '', 0, 'AmadeusProvider', 'true'),
(591, 'JV', 'Bearskin Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(592, 'JW', 'Skippers Aviation', '', '', 0, 'TravelFusionProvider', 'true'),
(593, 'JX', 'Nice Helicopteres', '', '', 0, 'AmadeusProvider', 'true'),
(594, 'JY', 'Air Turks And Caicos', '', '', 0, 'AmadeusProvider', 'false'),
(595, 'JZ', 'Skyways Ab', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusionProvider\n', 'true'),
(596, 'K2', 'Eurolot', '', '', 0, 'AmadeusProvider', 'false'),
(597, 'K3', 'Taquan Air Services', '', '', 0, 'AmadeusProvider', 'false'),
(598, 'K4', 'Als Ltd.', '', '', 0, 'AmadeusProvider', 'true'),
(599, 'K5', 'Wings Of Alaska', '', '', 0, 'AmadeusProvider', 'false'),
(600, 'K6', 'Cambodia Angkor Air', '', '', 0, 'AmadeusProvider', 'true'),
(601, 'K7', 'Arizona Express Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(602, 'K8', 'Zambia Skyways', '', '', 0, 'AmadeusProvider', 'true'),
(603, 'K9', 'Esen Air', '', '', 0, 'AmadeusProvider', 'false'),
(604, 'KA', 'Dragonair', '', '', 0, 'AmadeusProvider', 'true'),
(605, 'KB', 'Druk Air', '', '', 0, 'AmadeusProvider', 'false'),
(606, 'KC', 'Air Astana', '', '', 0, 'AmadeusProvider', 'true'),
(607, 'KD', 'KD Avia', '', '', 0, 'AmadeusProvider', 'true'),
(608, 'KE', 'Korean Air', '', '', 0, 'AmadeusProvider', 'true'),
(609, 'KF', 'Blue1', '', '', 0, '\nAmadeusProvider;ERetailWebFareProvider;TravelFusion2Provider\n', 'true'),
(610, 'KG', 'Aerogaviota', '', '', 0, 'AmadeusProvider', 'false'),
(611, 'KH', 'Kyrgyz Airways', '', '', 0, 'AmadeusProvider', 'false'),
(612, 'KI', 'Adam Air', '', '', 0, 'AmadeusProvider', 'false'),
(613, 'KJ', 'Asian Air', '', '', 0, 'AmadeusProvider', 'true'),
(614, 'KK', 'Atlasjet Airlines', '', '', 0, '\nAmadeusProvider;AtlasJetProvider;TravelFusion2Provider\n', 'true'),
(615, 'KL', 'KLM', '', '', 10, 'AmadeusProvider', 'true'),
(616, 'KM', 'Air Malta', '', '', 0, 'AmadeusProvider', 'true'),
(617, 'KN', 'China United Airlines', '', '', 0, 'AmadeusProvider', 'false'),
(618, 'KO', 'Aircompany Khors', '', '', 0, 'AmadeusProvider', 'true'),
(619, 'KP', 'Asky', '', '', 0, 'AmadeusProvider', 'true'),
(620, 'KQ', 'Kenya Airways', '', '', 0, 'AmadeusProvider', 'true'),
(621, 'KR', 'Air Bishkek', '', '', 0, 'AmadeusProvider', 'true'),
(622, 'KS', 'Penair', '', '', 0, 'AmadeusProvider', 'true'),
(623, 'KT', 'Katmai Air Llc', '', '', 0, 'AmadeusProvider', 'false'),
(624, 'KU', 'Kuwait Airways', '', '', 0, 'AmadeusProvider', 'true'),
(625, 'KV', 'Kavminvodyavia Airlines', '', '', 0, 'AmadeusProvider', 'true'),
(626, 'KW', 'Wataniya Airways', '', '', 0, 'AmadeusProvider', 'true'),
(627, 'KX', 'Cayman Airways', '', '', 0, 'AmadeusProvider', 'true'),
